NumRoom,Price,NumBathroom,NumParkingSpots,BuildingArea,Suburb_encoded,TypeOfHome_encoded
4,635000.0,2.0,2.0,116.0,122,0
3,553500.0,2.0,1.0,170.4480219556041,122,1
2,619000.0,1.0,2.0,114.0,122,0
3,460000.0,1.0,1.0,112.0,122,1
4,570500.0,2.0,1.0,220.04807893189198,122,0
1,288000.0,1.0,1.0,27.939335684495248,122,2
4,615000.0,2.0,3.0,220.04807893189198,122,0
3,751000.0,6.0,2.0,103.0,122,0
3,609000.0,1.0,4.0,120.0,122,0
3,605000.0,1.0,2.0,127.13944963707104,122,0
3,691500.0,1.0,1.0,127.13944963707104,122,0
3,850000.0,1.0,2.0,127.13944963707104,122,0
4,752500.0,1.0,2.0,135.0,122,0
3,650000.0,1.0,3.0,97.0,122,0
3,538000.0,1.0,4.0,127.13944963707104,122,0
4,750000.0,2.0,1.0,219.0,122,0
4,771000.0,2.0,2.0,220.04807893189198,122,0
3,400000.0,1.0,1.0,127.13944963707104,122,0
3,527000.0,1.0,1.0,103.0,122,0
3,538000.0,2.0,2.0,170.4480219556041,122,1
3,860000.0,1.0,4.0,127.13944963707104,122,0
3,515000.0,1.0,1.0,107.0,122,0
3,617000.0,1.0,1.0,114.0,122,0
3,550000.0,1.0,1.0,127.13944963707104,122,0
4,540000.0,2.0,3.0,120.0,122,2
3,643000.0,1.0,2.0,127.13944963707104,122,0
3,631000.0,2.0,2.0,133.0,122,0
3,782000.0,1.0,2.0,127.13944963707104,122,0
3,640000.0,1.0,4.0,135.0,122,0
3,470000.0,0.0,0.0,83.83087731853797,122,2
4,700500.0,2.0,2.0,220.04807893189198,122,0
3,532000.0,1.0,1.0,127.13944963707104,122,0
2,575000.0,1.0,2.0,109.0,122,0
4,562000.0,2.0,2.0,136.0,122,0
3,620000.0,1.0,2.0,190.0,122,0
4,655000.0,1.0,3.0,176.73950661335894,122,0
3,652500.0,1.0,1.0,113.0,122,0
4,1010000.0,2.0,2.0,338.0,122,0
3,480000.0,2.0,2.0,170.4480219556041,122,0
3,492000.0,1.0,1.0,107.0,122,1
3,422500.0,2.0,1.0,91.0,122,2
2,1550000.0,1.0,2.0,77.53939266078314,148,0
3,2151000.0,1.0,2.0,127.13944963707104,148,0
2,1140000.0,1.0,0.0,77.53939266078314,148,0
2,420000.0,1.0,1.0,77.53939266078314,148,2
3,1220000.0,2.0,2.0,170.4480219556041,148,1
2,3350000.0,1.0,2.0,77.53939266078314,148,0
2,665500.0,1.0,2.0,77.53939266078314,148,2
3,1865000.0,2.0,2.0,120.0,148,0
5,1700000.0,3.0,2.0,203.0,148,0
3,1650000.0,2.0,2.0,170.4480219556041,148,0
3,1615000.0,3.0,4.0,213.75659427413714,148,0
3,1600000.0,2.0,2.0,170.4480219556041,148,0
3,1450000.0,2.0,2.0,176.0,148,0
2,490000.0,1.0,1.0,77.53939266078314,148,2
3,1110000.0,2.0,2.0,169.0,148,1
4,1425000.0,2.0,2.0,220.04807893189198,148,1
4,3100000.0,2.0,2.0,232.0,148,0
2,555000.0,1.0,1.0,69.0,148,2
2,887000.0,2.0,2.0,120.8479649793162,148,2
3,1700000.0,2.0,1.0,228.0,148,0
2,1585000.0,1.0,2.0,102.0,148,0
3,935000.0,2.0,1.0,107.0,148,2
2,460000.0,1.0,1.0,55.0,148,2
4,3050000.0,3.0,1.0,263.356651250425,148,0
1,365000.0,1.0,0.0,27.939335684495248,148,2
2,550000.0,1.0,1.0,77.53939266078314,148,2
4,2800000.0,1.0,2.0,171.0,148,0
1,320000.0,1.0,1.0,27.939335684495248,148,2
2,573000.0,1.0,1.0,60.0,148,2
2,680000.0,1.0,1.0,110.0,148,2
5,2250000.0,2.0,2.0,319.0,148,0
4,2381000.0,2.0,2.0,166.0,148,0
4,1738000.0,3.0,2.0,241.0,148,1
2,1582000.0,2.0,2.0,120.8479649793162,148,0
3,735000.0,1.0,1.0,95.0,148,2
4,2920000.0,3.0,3.0,263.356651250425,148,0
4,1920000.0,2.0,2.0,220.04807893189198,148,0
3,1420000.0,1.0,2.0,130.0,148,0
2,400000.0,1.0,1.0,60.0,148,2
3,1790000.0,2.0,2.0,170.4480219556041,148,1
3,2100000.0,1.0,2.0,127.13944963707104,148,0
2,1335000.0,1.0,0.0,70.0,148,0
3,1825000.0,2.0,2.0,120.0,148,0
5,3210000.0,3.0,4.0,312.956708226713,148,0
2,840000.0,1.0,1.0,99.0,148,2
2,705000.0,2.0,1.0,120.8479649793162,148,2
4,3310000.0,2.0,3.0,220.04807893189198,148,0
5,3500000.0,2.0,2.0,360.0,148,0
2,444000.0,1.0,1.0,68.0,148,2
3,1538000.0,1.0,2.0,127.13944963707104,148,0
3,1320000.0,2.0,1.0,162.0,148,0
3,1890000.0,1.0,2.0,173.0,148,0
3,1240000.0,2.0,2.0,170.4480219556041,148,1
4,2450000.0,2.0,1.0,172.0,148,0
3,1590000.0,2.0,2.0,181.0,148,1
4,2450000.0,3.0,2.0,316.0,148,0
3,3020000.0,2.0,2.0,170.4480219556041,148,0
3,1625000.0,1.0,3.0,127.13944963707104,148,0
5,2775000.0,3.0,2.0,312.956708226713,148,0
2,568000.0,1.0,1.0,77.53939266078314,148,2
2,706000.0,1.0,1.0,90.0,148,2
5,2500000.0,3.0,3.0,240.0,148,0
4,2350000.0,2.0,2.0,220.0,148,0
2,1385000.0,1.0,2.0,113.0,148,0
2,655250.0,1.0,1.0,69.0,148,2
6,1666000.0,2.0,0.0,198.0,148,0
1,430000.0,1.0,1.0,58.0,148,2
3,2040000.0,1.0,2.0,127.13944963707104,148,0
2,505000.0,1.0,1.0,78.0,148,2
2,500000.0,1.0,1.0,77.53939266078314,148,2
2,622000.0,1.0,1.0,77.53939266078314,148,2
3,1650000.0,1.0,1.0,115.0,148,0
1,371000.0,1.0,0.0,44.0,148,2
5,1900000.0,3.0,3.0,312.956708226713,148,0
3,1625000.0,2.0,1.0,115.0,148,0
2,701000.0,1.0,3.0,77.53939266078314,148,2
2,1100000.0,1.0,2.0,77.53939266078314,148,0
4,2200000.0,2.0,1.0,220.04807893189198,148,0
3,975000.0,1.0,1.0,120.0,148,0
2,546500.0,1.0,1.0,69.0,151,2
3,620000.0,1.0,1.0,127.13944963707104,151,2
3,1220000.0,1.0,1.0,136.0,151,0
3,550000.0,1.0,2.0,123.0,151,1
2,585000.0,2.0,1.0,120.8479649793162,151,2
2,705000.0,1.0,1.0,110.0,151,1
2,420000.0,1.0,1.0,77.53939266078314,151,2
3,1705000.0,1.0,2.0,127.13944963707104,151,0
2,490000.0,1.0,1.0,89.0,151,0
2,579000.0,1.0,2.0,77.53939266078314,151,2
3,1110000.0,1.0,2.0,190.0,151,0
2,540000.0,1.0,2.0,97.0,151,2
3,750000.0,1.0,2.0,140.0,151,0
4,1115000.0,4.0,2.0,306.66522356895814,151,0
3,1000000.0,2.0,1.0,170.4480219556041,151,0
2,595000.0,1.0,1.0,77.53939266078314,151,1
3,690000.0,2.0,2.0,170.4480219556041,151,2
5,1401000.0,2.0,2.0,222.0,151,0
3,808000.0,2.0,2.0,170.4480219556041,151,1
4,1031000.0,1.0,1.0,176.73950661335894,151,0
2,600000.0,1.0,2.0,77.53939266078314,151,1
3,655000.0,2.0,2.0,3.0,151,0
3,1195000.0,1.0,1.0,159.0,151,0
3,850000.0,2.0,2.0,170.4480219556041,151,0
4,830000.0,2.0,2.0,220.04807893189198,151,2
3,1076000.0,1.0,2.0,127.13944963707104,151,0
4,1362000.0,2.0,2.0,220.04807893189198,151,0
2,690000.0,1.0,1.0,88.0,151,1
3,1375000.0,1.0,1.0,115.0,151,0
3,1400000.0,1.0,1.0,109.0,151,0
2,475000.0,1.0,2.0,68.0,151,2
3,1030000.0,3.0,2.0,357.0,151,0
3,1455000.0,1.0,4.0,127.13944963707104,151,0
3,1125000.0,1.0,2.0,125.0,151,0
5,3850000.0,4.0,2.0,405.0,161,0
3,1605000.0,1.0,1.0,117.0,161,0
2,470000.0,1.0,1.0,65.0,161,2
3,2150000.0,2.0,2.0,170.4480219556041,161,0
4,1740000.0,3.0,3.0,249.0,161,0
4,1660000.0,2.0,2.0,315.0,161,0
3,1260000.0,2.0,2.0,170.4480219556041,161,2
4,2200000.0,2.0,2.0,247.0,161,0
2,485000.0,1.0,1.0,77.53939266078314,161,2
3,1651000.0,1.0,1.0,127.13944963707104,161,0
4,1875000.0,3.0,2.0,318.0,161,0
5,1797000.0,3.0,3.0,250.0,161,0
3,1050000.0,2.0,1.0,165.0,161,1
1,405000.0,1.0,1.0,27.939335684495248,161,2
3,551000.0,1.0,0.0,121.0,162,0
3,350000.0,1.0,2.0,110.0,162,0
2,280000.0,1.0,1.0,77.53939266078314,162,2
3,425000.0,1.0,2.0,90.0,162,0
3,537000.0,1.0,2.0,127.13944963707104,162,0
3,600000.0,1.0,2.0,173.0,162,0
3,460000.0,1.0,1.0,92.0,162,0
3,611000.0,1.0,3.0,93.0,162,0
3,495000.0,1.0,2.0,92.0,162,0
2,472500.0,1.0,2.0,88.0,162,0
3,421000.0,1.0,1.0,127.13944963707104,162,0
3,480000.0,2.0,1.0,110.0,175,2
3,980000.0,1.0,1.0,165.0,175,0
5,1000000.0,2.0,2.0,269.64813590817994,175,0
2,731000.0,1.0,0.0,77.53939266078314,175,0
4,610000.0,1.0,1.0,120.0,175,0
2,380000.0,1.0,1.0,77.53939266078314,175,2
3,690000.0,1.0,2.0,127.13944963707104,175,0
3,607500.0,2.0,1.0,153.0,175,0
2,705500.0,1.0,1.0,77.53939266078314,175,0
2,677200.0,2.0,1.0,179.0,176,0
3,1155000.0,2.0,2.0,123.0,176,0
3,817000.0,1.0,1.0,105.0,176,0
3,1035000.0,2.0,2.0,145.0,176,0
2,677500.0,1.0,1.0,89.0,176,0
1,630000.0,1.0,1.0,27.939335684495248,176,0
3,760000.0,1.0,1.0,114.0,176,0
2,730000.0,2.0,0.0,130.0,176,0
1,750000.0,1.0,0.0,107.0,176,0
2,440000.0,1.0,1.0,74.0,176,2
2,685000.0,1.0,1.0,219.0,176,0
3,967500.0,1.0,1.0,127.13944963707104,176,0
1,210000.0,1.0,1.0,36.0,176,2
3,1340000.0,2.0,0.0,132.0,176,0
4,925000.0,2.0,1.0,4.0,176,0
2,270000.0,1.0,1.0,77.53939266078314,176,2
4,1275000.0,2.0,1.0,172.0,176,0
3,925000.0,1.0,1.0,100.0,176,0
4,1336000.0,2.0,1.0,109.0,176,0
1,200000.0,1.0,1.0,38.0,176,2
4,1100000.0,3.0,2.0,160.0,209,1
4,1500000.0,2.0,1.0,220.04807893189198,209,0
3,1470000.0,1.0,2.0,127.13944963707104,209,0
3,1160000.0,2.0,2.0,172.0,209,1
3,1100000.0,2.0,2.0,170.4480219556041,209,1
3,820000.0,1.0,1.0,107.0,209,0
2,690000.0,1.0,1.0,77.53939266078314,209,1
2,740000.0,1.0,1.0,89.0,209,2
3,975000.0,2.0,1.0,109.0,209,2
3,1060000.0,1.0,2.0,130.0,209,0
2,680000.0,1.0,2.0,94.0,209,2
2,825000.0,1.0,1.0,86.0,209,2
3,1430000.0,1.0,2.0,163.0,209,0
2,435000.0,1.0,1.0,77.53939266078314,209,0
3,1370000.0,2.0,2.0,168.0,209,0
2,605000.0,2.0,2.0,72.0,209,2
3,1355000.0,1.0,6.0,127.13944963707104,209,0
3,785000.0,2.0,2.0,170.4480219556041,209,1
3,1420000.0,1.0,1.0,127.13944963707104,209,0
4,1610000.0,2.0,2.0,167.0,209,0
1,290000.0,1.0,1.0,27.939335684495248,209,2
2,910500.0,1.0,2.0,77.53939266078314,209,0
1,331000.0,1.0,1.0,27.939335684495248,209,2
2,685000.0,1.0,1.0,77.53939266078314,209,0
1,256500.0,1.0,1.0,37.0,209,2
3,1365000.0,2.0,2.0,170.4480219556041,209,0
3,860000.0,2.0,2.0,170.4480219556041,209,1
5,1300000.0,2.0,2.0,223.0,209,0
3,835000.0,1.0,1.0,104.0,209,2
2,720000.0,2.0,2.0,120.8479649793162,209,1
2,861500.0,2.0,1.0,125.0,209,0
2,500000.0,2.0,1.0,70.0,209,2
4,1670000.0,2.0,1.0,220.04807893189198,209,0
4,1400000.0,2.0,2.0,178.0,209,0
2,692000.0,1.0,2.0,77.53939266078314,209,0
2,603000.0,1.0,1.0,92.0,209,2
3,1076000.0,1.0,1.0,127.13944963707104,209,0
3,1100000.0,2.0,2.0,169.0,209,0
1,291000.0,1.0,1.0,44.0,209,2
4,1200000.0,3.0,2.0,263.356651250425,209,1
3,1090000.0,2.0,2.0,138.0,209,0
3,1220000.0,1.0,2.0,127.13944963707104,209,0
4,1800000.0,2.0,2.0,267.0,209,0
2,435000.0,1.0,1.0,77.53939266078314,209,2
4,1641000.0,1.0,1.0,176.73950661335894,209,0
2,745500.0,1.0,1.0,110.0,209,1
3,1260000.0,1.0,1.0,127.13944963707104,209,0
3,1401000.0,2.0,2.0,150.0,225,0
4,2250000.0,1.0,2.0,235.0,225,0
4,1715000.0,2.0,2.0,226.0,225,0
2,1960000.0,1.0,1.0,77.53939266078314,225,0
1,250000.0,1.0,1.0,36.0,225,2
1,290000.0,1.0,1.0,27.939335684495248,225,2
3,1708000.0,1.0,1.0,127.13944963707104,225,0
2,758000.0,1.0,1.0,77.53939266078314,225,0
4,1920000.0,1.0,1.0,808.0,225,0
3,1256000.0,2.0,2.0,170.4480219556041,225,0
4,1918000.0,2.0,1.0,162.0,225,0
3,900000.0,1.0,1.0,91.0,225,2
4,1875000.0,2.0,2.0,220.04807893189198,225,0
2,1250000.0,1.0,1.0,77.53939266078314,225,0
2,1360000.0,1.0,1.0,77.53939266078314,225,0
3,1770000.0,2.0,2.0,142.0,225,0
2,435000.0,1.0,1.0,77.53939266078314,225,2
5,1836000.0,3.0,4.0,312.956708226713,225,0
3,1250000.0,2.0,2.0,188.0,225,1
2,950000.0,1.0,1.0,77.53939266078314,225,2
1,260000.0,1.0,1.0,27.939335684495248,225,2
3,822500.0,2.0,3.0,93.0,225,2
2,810000.0,1.0,1.0,90.0,225,0
3,1322000.0,1.0,1.0,156.0,225,0
2,861000.0,1.0,1.0,77.53939266078314,225,0
2,765000.0,1.0,2.0,77.53939266078314,225,0
3,973000.0,2.0,2.0,170.4480219556041,225,2
4,1845000.0,3.0,1.0,189.0,225,0
3,1535000.0,1.0,2.0,140.0,225,0
4,2005000.0,2.0,2.0,193.0,225,0
3,932000.0,2.0,1.0,92.0,225,2
4,1500000.0,2.0,2.0,153.0,225,0
4,1390000.0,2.0,2.0,158.0,225,0
3,940000.0,1.0,1.0,124.0,225,0
1,296000.0,1.0,1.0,36.0,225,2
4,1850000.0,2.0,2.0,220.04807893189198,225,0
2,475000.0,1.0,1.0,52.0,225,2
3,820000.0,2.0,1.0,127.0,225,2
3,940000.0,2.0,1.0,137.0,225,2
2,1668000.0,1.0,2.0,77.53939266078314,225,0
3,1470000.0,2.0,2.0,163.0,225,0
2,981000.0,1.0,1.0,77.53939266078314,225,0
2,430000.0,1.0,1.0,69.0,225,2
1,362000.0,1.0,1.0,44.0,225,2
2,410000.0,1.0,1.0,65.0,225,2
4,1197000.0,2.0,2.0,220.04807893189198,225,1
3,1690000.0,2.0,2.0,170.4480219556041,225,0
1,447000.0,1.0,1.0,27.939335684495248,225,2
2,1177000.0,1.0,2.0,105.0,225,0
2,617500.0,1.0,1.0,91.0,225,2
2,479500.0,1.0,1.0,92.0,225,2
4,2050000.0,2.0,2.0,220.04807893189198,225,0
2,405000.0,1.0,1.0,68.0,225,2
2,450000.0,1.0,1.0,77.53939266078314,225,2
3,1061000.0,1.0,1.0,127.13944963707104,299,0
6,1020000.0,3.0,2.0,199.0,299,0
2,912500.0,1.0,1.0,98.0,299,0
3,1074000.0,2.0,2.0,170.4480219556041,299,0
3,1021000.0,1.0,2.0,127.13944963707104,299,0
3,1415000.0,1.0,6.0,127.13944963707104,299,0
4,710000.0,1.0,1.0,131.0,299,0
4,837000.0,2.0,3.0,149.0,299,0
3,850000.0,1.0,1.0,127.13944963707104,299,0
4,850000.0,2.0,2.0,179.0,299,0
6,520000.0,2.0,1.0,171.0,299,2
3,347000.0,1.0,1.0,56.0,299,2
4,1225000.0,2.0,2.0,220.04807893189198,299,0
2,438000.0,1.0,2.0,75.0,299,0
2,360000.0,1.0,1.0,77.53939266078314,299,0
2,620000.0,1.0,1.0,77.53939266078314,299,1
2,415000.0,1.0,1.0,64.0,299,0
3,723000.0,1.0,2.0,125.0,299,0
4,530000.0,2.0,1.0,171.0,299,2
3,967000.0,1.0,2.0,113.0,299,0
3,840000.0,1.0,1.0,123.0,299,0
1,241000.0,1.0,1.0,99.0,299,2
3,910000.0,1.0,1.0,162.0,299,0
2,470000.0,1.0,1.0,77.53939266078314,299,2
3,820000.0,1.0,3.0,131.0,299,0
3,756000.0,1.0,1.0,360.0,299,0
3,845000.0,1.0,4.0,127.13944963707104,299,0
4,850000.0,1.0,3.0,176.73950661335894,299,0
3,620000.0,1.0,2.0,148.0,299,1
2,1001000.0,1.0,4.0,77.53939266078314,299,0
3,875000.0,2.0,3.0,94.0,299,0
2,520000.0,1.0,1.0,77.53939266078314,299,1
3,915000.0,1.0,2.0,127.13944963707104,299,0
4,830000.0,1.0,2.0,144.0,299,0
2,510000.0,2.0,1.0,120.8479649793162,299,1
2,545000.0,1.0,1.0,2.0,299,2
5,691000.0,1.0,1.0,226.33956358964681,299,0
3,991000.0,1.0,4.0,127.13944963707104,299,0
3,913000.0,1.0,3.0,96.0,299,0
2,850000.0,1.0,2.0,101.0,299,0
2,705000.0,1.0,1.0,77.53939266078314,299,0
3,709000.0,1.0,1.0,127.13944963707104,299,0
3,900000.0,2.0,3.0,170.4480219556041,299,0
2,790000.0,1.0,1.0,77.53939266078314,299,0
2,770000.0,1.0,1.0,95.0,299,0
2,495000.0,1.0,2.0,700.0,299,0
3,1575000.0,1.0,4.0,85.0,299,0
2,326500.0,1.0,2.0,77.53939266078314,299,0
3,1028000.0,2.0,2.0,170.4480219556041,299,0
1,288000.0,1.0,1.0,44.0,299,2
3,1151500.0,1.0,2.0,113.0,299,0
3,860000.0,1.0,2.0,147.0,299,0
3,805000.0,1.0,3.0,96.0,299,0
2,262500.0,1.0,1.0,77.53939266078314,299,2
2,450000.0,1.0,1.0,90.0,299,0
3,935000.0,2.0,3.0,170.4480219556041,299,0
4,830000.0,2.0,1.0,220.04807893189198,299,0
2,456000.0,1.0,1.0,77.53939266078314,299,2
3,660000.0,1.0,1.0,127.13944963707104,299,0
2,420000.0,1.0,1.0,82.0,299,2
3,820000.0,2.0,2.0,170.4480219556041,299,0
5,1030000.0,2.0,2.0,269.64813590817994,299,0
3,878000.0,1.0,1.0,127.0,299,0
2,765000.0,1.0,2.0,111.0,5,0
3,730000.0,2.0,3.0,140.0,5,0
2,730000.0,1.0,0.0,94.0,5,0
3,593000.0,2.0,2.0,102.0,5,0
4,816000.0,1.0,2.0,156.0,5,0
3,720000.0,1.0,1.0,127.13944963707104,5,0
2,300000.0,1.0,1.0,77.53939266078314,5,1
2,670000.0,1.0,2.0,77.53939266078314,5,0
3,685000.0,1.0,1.0,127.13944963707104,5,0
2,600000.0,1.0,1.0,90.0,5,0
3,600000.0,1.0,1.0,110.0,5,0
1,185000.0,1.0,1.0,43.0,5,2
2,463000.0,1.0,1.0,77.53939266078314,5,2
2,319000.0,1.0,1.0,78.0,5,1
4,660000.0,1.0,1.0,176.73950661335894,5,0
3,560000.0,2.0,7.0,150.0,5,2
3,625000.0,1.0,0.0,127.13944963707104,5,0
3,791000.0,1.0,3.0,127.13944963707104,5,0
2,541000.0,1.0,1.0,77.53939266078314,5,0
3,760000.0,1.0,2.0,127.13944963707104,5,0
3,840000.0,1.0,0.0,153.0,5,0
1,145000.0,1.0,1.0,27.939335684495248,5,2
2,460000.0,1.0,2.0,85.0,5,0
2,190000.0,1.0,1.0,77.53939266078314,5,2
3,430000.0,1.0,1.0,127.13944963707104,45,1
2,507000.0,1.0,2.0,87.0,45,0
3,892000.0,1.0,2.0,127.13944963707104,45,0
2,695000.0,2.0,1.0,120.8479649793162,135,2
3,1160000.0,1.0,2.0,137.0,135,0
3,1330000.0,2.0,1.0,176.0,135,0
2,695000.0,1.0,1.0,77.53939266078314,135,2
2,812000.0,1.0,1.0,77.53939266078314,135,2
2,350000.0,1.0,1.0,77.53939266078314,135,2
2,630000.0,1.0,1.0,77.53939266078314,135,0
2,635000.0,2.0,1.0,2.0,135,1
2,636500.0,1.0,1.0,68.0,135,1
5,2575000.0,3.0,2.0,347.0,135,0
2,445000.0,1.0,1.0,77.53939266078314,135,2
2,710000.0,1.0,1.0,78.0,135,1
2,640000.0,1.0,1.0,110.0,135,2
2,1010000.0,1.0,2.0,77.53939266078314,221,0
2,305000.0,1.0,1.0,80.0,221,0
2,400000.0,1.0,1.0,87.0,221,2
3,880000.0,1.0,1.0,118.0,221,0
3,1076000.0,1.0,2.0,127.13944963707104,221,0
3,1045000.0,1.0,2.0,107.0,221,0
2,600000.0,1.0,1.0,77.53939266078314,221,0
3,1225000.0,1.0,2.0,127.13944963707104,221,0
3,1035000.0,1.0,2.0,127.13944963707104,221,0
3,690000.0,1.0,2.0,103.0,221,2
3,1050000.0,2.0,2.0,146.0,221,0
3,1045000.0,1.0,2.0,127.13944963707104,221,0
3,865000.0,1.0,2.0,140.0,221,0
3,1033000.0,1.0,2.0,115.0,221,0
4,991000.0,1.0,2.0,176.73950661335894,221,0
4,1641000.0,1.0,2.0,176.73950661335894,221,0
2,655000.0,1.0,1.0,77.53939266078314,221,0
2,750000.0,2.0,2.0,138.0,221,0
3,1025000.0,1.0,2.0,139.0,221,0
3,637000.0,1.0,2.0,127.13944963707104,221,2
3,633500.0,2.0,2.0,95.0,221,2
4,1180000.0,1.0,2.0,183.0,221,0
3,1124000.0,1.0,1.0,127.13944963707104,221,0
3,1225000.0,1.0,2.0,112.0,221,0
4,855000.0,2.0,1.0,220.04807893189198,221,0
5,1600000.0,3.0,2.0,305.0,221,0
3,665000.0,1.0,1.0,127.13944963707104,221,2
2,605000.0,1.0,1.0,77.53939266078314,242,2
2,660000.0,1.0,0.0,77.53939266078314,242,2
1,327000.0,1.0,1.0,27.939335684495248,242,2
2,570000.0,1.0,0.0,77.53939266078314,242,2
2,755000.0,2.0,1.0,111.0,242,1
4,1925000.0,2.0,3.0,220.04807893189198,242,0
2,520000.0,1.0,1.0,74.0,242,2
2,1000000.0,1.0,2.0,114.0,87,0
2,725000.0,1.0,1.0,77.53939266078314,87,0
1,425000.0,1.0,1.0,52.0,87,2
3,1280000.0,2.0,2.0,165.0,87,0
2,1000000.0,1.0,0.0,77.53939266078314,87,0
2,546000.0,1.0,1.0,77.53939266078314,87,2
3,1475000.0,2.0,2.0,165.0,87,0
2,895000.0,1.0,0.0,77.53939266078314,87,0
1,405000.0,1.0,1.0,27.939335684495248,87,2
2,1015000.0,1.0,1.0,80.0,87,0
2,930000.0,1.0,1.0,68.0,87,0
1,415000.0,1.0,1.0,27.939335684495248,87,2
3,1900000.0,2.0,2.0,166.0,87,0
2,662500.0,1.0,1.0,75.0,87,2
2,831000.0,1.0,0.0,77.53939266078314,87,0
2,1110000.0,1.0,1.0,77.53939266078314,87,0
2,565000.0,1.0,1.0,77.53939266078314,87,2
2,1010000.0,1.0,1.0,151.0,87,1
3,1300000.0,1.0,1.0,100.0,87,0
3,1300000.0,2.0,2.0,108.0,87,0
1,360000.0,1.0,1.0,27.939335684495248,102,2
4,1370000.0,2.0,2.0,220.04807893189198,102,1
2,800000.0,2.0,2.0,128.0,102,2
4,930000.0,1.0,3.0,143.0,256,0
2,650000.0,2.0,1.0,102.0,256,1
3,985000.0,1.0,5.0,124.0,256,0
4,915000.0,3.0,1.0,265.0,256,1
3,845000.0,2.0,2.0,170.4480219556041,256,0
3,941000.0,2.0,3.0,170.4480219556041,256,0
3,1030000.0,1.0,1.0,127.13944963707104,256,0
2,392250.0,1.0,2.0,77.53939266078314,256,0
3,508000.0,1.0,2.0,92.0,256,2
2,420000.0,1.0,1.0,130.0,256,0
2,506000.0,1.0,1.0,83.0,256,2
3,855000.0,2.0,2.0,170.4480219556041,256,1
2,380000.0,1.0,1.0,62.0,256,2
2,611000.0,1.0,1.0,100.0,256,1
4,1260000.0,2.0,2.0,277.0,268,0
4,931999.0,3.0,2.0,192.0,268,0
4,800000.0,2.0,4.0,220.04807893189198,268,0
4,950000.0,3.0,2.0,263.356651250425,268,0
4,780000.0,2.0,2.0,220.04807893189198,268,0
2,503000.0,1.0,1.0,77.53939266078314,284,2
3,1257000.0,2.0,1.0,153.0,284,0
4,1562000.0,2.0,1.0,192.0,284,0
2,1100000.0,1.0,1.0,77.53939266078314,284,0
4,1740000.0,3.0,2.0,242.0,284,0
2,315000.0,1.0,1.0,51.0,284,2
3,1650000.0,1.0,2.0,127.13944963707104,68,0
3,1380000.0,1.0,2.0,127.13944963707104,68,0
2,620000.0,1.0,2.0,77.53939266078314,68,0
5,1335000.0,2.0,1.0,208.0,68,0
2,1000000.0,1.0,1.0,77.53939266078314,68,0
3,860000.0,2.0,2.0,170.4480219556041,252,0
5,1415000.0,3.0,6.0,313.0,252,0
5,2000000.0,3.0,4.0,312.956708226713,252,0
3,720000.0,1.0,1.0,132.0,168,0
2,380000.0,1.0,1.0,100.0,168,1
4,843000.0,2.0,1.0,220.04807893189198,168,0
3,501000.0,1.0,1.0,132.0,168,2
4,820500.0,2.0,7.0,220.04807893189198,168,0
3,722000.0,1.0,1.0,141.0,168,0
4,746000.0,3.0,1.0,174.0,168,1
3,685000.0,2.0,2.0,170.4480219556041,168,0
3,455000.0,1.0,1.0,136.0,168,2
4,600000.0,2.0,1.0,146.0,168,1
3,575000.0,1.0,1.0,107.0,168,0
3,566000.0,2.0,2.0,129.0,168,0
3,1250000.0,2.0,2.0,193.0,132,0
2,393000.0,1.0,1.0,65.0,132,2
2,440000.0,1.0,1.0,75.0,132,2
2,595000.0,1.0,1.0,75.0,132,2
4,2200000.0,3.0,3.0,230.0,132,0
3,1700000.0,1.0,2.0,127.13944963707104,235,0
4,1908000.0,2.0,1.0,156.0,235,0
4,1330000.0,2.0,2.0,220.04807893189198,1,0
3,1300000.0,3.0,2.0,240.0,1,0
2,470000.0,1.0,1.0,72.3,1,0
4,1740000.0,2.0,2.0,161.0,1,0
3,1700000.0,1.0,1.0,116.0,4,0
1,1100000.0,1.0,1.0,64.0,4,2
3,2155000.0,2.0,0.0,170.4480219556041,4,0
3,2115000.0,2.0,0.0,170.4480219556041,4,0
2,2810000.0,1.0,1.0,77.53939266078314,4,0
2,2130000.0,1.0,1.0,77.53939266078314,4,0
4,2950000.0,1.0,0.0,176.73950661335894,4,0
3,2150000.0,1.0,1.0,85.0,4,0
3,2035000.0,1.0,1.0,127.13944963707104,4,0
2,1500000.0,1.0,1.0,77.53939266078314,4,1
2,1190000.0,1.0,0.0,70.0,4,0
1,320000.0,1.0,1.0,27.939335684495248,6,2
3,1285000.0,2.0,2.0,170.4480219556041,6,1
4,1975000.0,2.0,2.0,220.04807893189198,6,0
1,316000.0,1.0,1.0,27.939335684495248,6,2
3,916000.0,1.0,2.0,109.0,9,0
3,750000.0,1.0,2.0,127.13944963707104,9,0
3,910000.0,1.0,3.0,132.0,9,0
2,1859000.0,2.0,3.0,120.8479649793162,11,0
2,1200000.0,2.0,1.0,120.8479649793162,11,1
2,480000.0,1.0,1.0,66.23,11,2
3,1635000.0,2.0,2.0,170.4480219556041,11,2
2,1705000.0,2.0,0.0,120.8479649793162,11,0
3,1005000.0,2.0,2.0,170.4480219556041,11,1
2,852000.0,1.0,1.0,74.0,11,2
2,690000.0,1.0,2.0,77.53939266078314,11,2
3,2120000.0,2.0,3.0,170.4480219556041,11,2
1,405000.0,1.0,0.0,48.0,11,2
